src	src_class	ref_fqn	score	margin	strings	members	sample
src/main/java/com/moonsworth/lunar/MixinHelper10_9.java	MixinHelper10_9	com.fasterxml.jackson.databind.ser.BeanSerializerModifier	50.68	16.19	0	14	List; changeProperties; java
src/main/java/com/moonsworth/lunar/MixinHelper11.java	MixinHelper11	com.fasterxml.jackson.databind.deser.std.MapEntryDeserializer	124.15	74.09	1	47	Cannot update Map.Entry values; AbstractMap; Cannot; END_OBJECT
src/main/java/com/moonsworth/lunar/MixinHelper11_3.java	MixinHelper11_3	com.fasterxml.jackson.databind.deser.impl.CreatorCollector	186.94	140.60	9	45	array-delegate; explicitly marked; Class; Duplicate; HashMap
src/main/java/com/moonsworth/lunar/MixinHelper11_6.java	MixinHelper11_6	com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder	127.68	41.92	1	60	Duplicate property '; ACCEPT_CASE_INSENSITIVE_PROPERTIES; ArrayList; Boolean
src/main/java/com/moonsworth/lunar/MixinHelper11_8.java	MixinHelper11_8	com.fasterxml.jackson.core.util.BufferRecyclers	38.62	18.14	0	21	BufferRecyclers; CharSequence; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper12_6.java	MixinHelper12_6	org.openapitools.jackson.nullable.JsonNullableDeserializer	35.92	15.34	0	12	Class; MixinHelper102_4; MixinHelper26
src/main/java/com/moonsworth/lunar/MixinHelper12_8.java	MixinHelper12_8	com.fasterxml.jackson.databind.deser.impl.InnerClassProperty	55.56	17.88	0	28	Constructor; Exception; Failed
src/main/java/com/moonsworth/lunar/MixinHelper13$Data4.java	MixinHelper13$Data4	org.openapitools.jackson.nullable.JsonNullableSerializers	41.68	12.19	0	12	MixinHelper13$Data4; MixinHelper13_4; MixinHelper2622
src/main/java/com/moonsworth/lunar/MixinHelper13222.java	MixinHelper13222	com.fasterxml.jackson.databind.introspect.AnnotatedMethod	136.13	54.55	3	53	%s(%d params); ' from Class '; AnnotatedMethod; Class; Could
src/main/java/com/moonsworth/lunar/MixinHelper13223.java	MixinHelper13223	com.fasterxml.jackson.databind.introspect.AnnotatedConstructor	115.10	36.94	2	49	 args from Class '; Null constructor not allowed; Cannot; Class; Constructor
src/main/java/com/moonsworth/lunar/MixinHelper1323.java	MixinHelper1323	com.fasterxml.jackson.databind.introspect.AnnotatedField	128.57	45.88	4	47	' from Class '; Could not find method '; Class; Could; Exception
src/main/java/com/moonsworth/lunar/MixinHelper1324.java	MixinHelper1324	com.fasterxml.jackson.databind.introspect.VirtualAnnotatedMember	68.10	27.69	2	29	Cannot get virtual property '; Cannot set virtual property '; Cannot; Class; Field
src/main/java/com/moonsworth/lunar/MixinHelper134.java	MixinHelper134	com.fasterxml.jackson.databind.introspect.AnnotatedClass	60.72	28.45	0	36	Annotation; Annotations; AnnotedClass
src/main/java/com/moonsworth/lunar/MixinHelper13_5.java	MixinHelper13_5	com.fasterxml.jackson.core.util.JacksonFeatureSet	32.94	13.76	0	16	IllegalArgumentException; JacksonFeatureSet; String
src/main/java/com/moonsworth/lunar/MixinHelper13_8.java	MixinHelper13_8	com.fasterxml.jackson.databind.deser.impl.ManagedReferenceProperty	58.61	36.64	2	21	) when resolving reference '; Unsupported container type (; Collection; IllegalStateException; Map
src/main/java/com/moonsworth/lunar/MixinHelper14.java	MixinHelper14	com.fasterxml.jackson.databind.util.ClassUtil	529.24	379.90	13	173	 (from class ;  is not a primitive type; AUTO_CLOSE_JSON_CONTENT; AccessibleObject; Annotation
src/main/java/com/moonsworth/lunar/MixinHelper142.java	MixinHelper142	com.fasterxml.jackson.databind.ser.std.MapSerializer	134.28	69.39	0	59	Boolean; Class; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper143.java	MixinHelper143	com.fasterxml.jackson.databind.ser.impl.StringArraySerializer	61.86	17.75	0	29	Boolean; Deprecated; Object
src/main/java/com/moonsworth/lunar/MixinHelper14_10.java	MixinHelper14_10	org.openapitools.jackson.nullable.JsonNullableDeserializer	28.19	17.08	0	10	MixinHelper26; MixinHelper53; MixinHelper73_3
src/main/java/com/moonsworth/lunar/MixinHelper14_9.java	MixinHelper14_9	org.openapitools.jackson.nullable.JsonNullableDeserializer	18.44	7.30	0	7	MixinHelper73_3; Object; com
src/main/java/com/moonsworth/lunar/MixinHelper15$Data3.java	MixinHelper15$Data3	com.fasterxml.jackson.databind.introspect.VisibilityChecker$Std	48.27	14.25	0	22	ANY; DEFAULT; Field
src/main/java/com/moonsworth/lunar/MixinHelper153.java	MixinHelper153	com.fasterxml.jackson.databind.deser.std.AtomicLongDeserializer	27.72	7.64	0	14	AtomicLong; Integer; Long
src/main/java/com/moonsworth/lunar/MixinHelper1542.java	MixinHelper1542	com.fasterxml.jackson.databind.deser.std.UUIDDeserializer	73.91	38.95	0	33	Arrays; Can; Integer
src/main/java/com/moonsworth/lunar/MixinHelper156.java	MixinHelper156	org.openapitools.jackson.nullable.JsonNullableDeserializer	16.25	5.63	0	5	MixinHelper53; MixinHelper73_3; com
src/main/java/com/moonsworth/lunar/MixinHelper157.java	MixinHelper157	com.fasterxml.jackson.databind.deser.std.StackTraceElementDeserializer	44.94	15.38	0	16	Deprecated; END_ARRAY; FIELD_NAME
src/main/java/com/moonsworth/lunar/MixinHelper158.java	MixinHelper158	com.fasterxml.jackson.databind.deser.std.EnumDeserializer	235.51	83.30	4	74	Integer value (; blank String (all whitespace); ACCEPT_CASE_INSENSITIVE_PROPERTIES; ALLOW_COERCION_OF_SCALARS; Boolean
src/main/java/com/moonsworth/lunar/MixinHelper15_4.java	MixinHelper15_4	org.spongepowered.asm.mixin.transformer.MixinProxyImpl	16.78	5.11	0	10	Data; Field; Method
src/main/java/com/moonsworth/lunar/MixinHelper15_7.java	MixinHelper15_7	com.fasterxml.jackson.databind.util.BeanUtil	214.14	107.49	8	59	Java 8 date/time; Joda date/time; Boolean; Calendar; Character
src/main/java/com/moonsworth/lunar/MixinHelper15_9.java	MixinHelper15_9	com.fasterxml.jackson.databind.deser.std.StdDeserializer	77.56	31.74	0	38	Arrays; AsEmpty; AsNull
src/main/java/com/moonsworth/lunar/MixinHelper16$Data.java	MixinHelper16$Data	com.fasterxml.jackson.databind.deser.BeanDeserializer$BeanReferring	36.83	15.92	0	16	Bean; Object; ObjectId
src/main/java/com/moonsworth/lunar/MixinHelper162$Data6.java	MixinHelper162$Data6	com.fasterxml.jackson.databind.introspect.DefaultAccessorNamingStrategy$RecordNaming	18.61	4.85	0	13	Arrays; Collections; HashSet
src/main/java/com/moonsworth/lunar/MixinHelper162.java	MixinHelper162	com.fasterxml.jackson.core.util.DefaultPrettyPrinter	38.16	15.83	1	16	Failed `createInstance()`: ; Failed; IllegalStateException; Serializable
src/main/java/com/moonsworth/lunar/MixinHelper16_2.java	MixinHelper16_2	com.fasterxml.jackson.databind.deser.BeanDeserializer	173.99	70.46	2	63	Attempted to unwrap '%s' value; JSON Creator returned null; Array; ArrayList; Attempted
src/main/java/com/moonsworth/lunar/MixinHelper16_5.java	MixinHelper16_5	org.openapitools.jackson.nullable.JsonNullableDeserializer	16.63	8.26	0	6	MixinHelper53; MixinHelper73_3; Object
src/main/java/com/moonsworth/lunar/MixinHelper16_6.java	MixinHelper16_6	org.openapitools.jackson.nullable.JsonNullableDeserializer	37.32	13.15	0	13	Boolean; MixinHelper102_4; MixinHelper26
src/main/java/com/moonsworth/lunar/MixinHelper17.java	MixinHelper17	org.openapitools.jackson.nullable.JsonNullableTypeModifier	23.22	7.30	0	9	MixinHelper26; SerializableImpl2_5; SerializableLoader_3
src/main/java/com/moonsworth/lunar/MixinHelper172_2.java	MixinHelper172_2	com.fasterxml.jackson.databind.deser.std.CollectionDeserializer	175.55	53.97	4	56	Invalid delegate-creator definition for %s: value instantiator (%s) returned true for 'canCreateUsingArrayDelegate()', but null for 'getArrayDelegateType()'; Invalid delegate-creator definition for %s
src/main/java/com/moonsworth/lunar/MixinHelper172_3.java	MixinHelper172_3	com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer	129.17	45.25	0	54	Boolean; Builder; Cannot
src/main/java/com/moonsworth/lunar/MixinHelper174.java	MixinHelper174	com.fasterxml.jackson.core.StreamReadCapability	36.74	18.05	0	11	DUPLICATE_PROPERTIES; EXACT_FLOATS; SCALARS_AS_OBJECTS
src/main/java/com/moonsworth/lunar/MixinHelper175.java	MixinHelper175	com.fasterxml.jackson.core.StreamWriteCapability	27.65	8.95	0	9	CAN_WRITE_BINARY_NATIVELY; CAN_WRITE_FORMATTED_NUMBERS; _defaultState
src/main/java/com/moonsworth/lunar/MixinHelper17_4.java	MixinHelper17_4	com.fasterxml.jackson.databind.deser.std.ContainerDeserializerBase	104.22	32.25	1	40	Cannot handle managed/back reference '%s': type: container deserializer of type %s returned null for 'getContentDeserializer()'; BOGUS; Boolean; Cannot
src/main/java/com/moonsworth/lunar/MixinHelper17_6.java	MixinHelper17_6	com.fasterxml.jackson.databind.deser.BeanDeserializerBase	486.89	336.34	5	170	#temporary-name; Could not resolve Object Id [; ACCEPT_CASE_INSENSITIVE_PROPERTIES; ALWAYS_NULL; ARRAY
src/main/java/com/moonsworth/lunar/MixinHelper18_2.java	MixinHelper18_2	org.openapitools.jackson.nullable.JsonNullableDeserializer	15.94	4.13	0	6	MixinHelper26; MixinHelper73_3; Object
src/main/java/com/moonsworth/lunar/MixinHelper18_5.java	MixinHelper18_5	com.fasterxml.jackson.core.util.TextBuffer	75.71	40.90	0	41	ArrayList; Arrays; BigDecimal
src/main/java/com/moonsworth/lunar/MixinHelper19_3.java	MixinHelper19_3	com.fasterxml.jackson.core.util.VersionUtil	155.24	99.69	4	51	.PackageVersion; /pom.properties; Class; ClassLoader; Closeable
src/main/java/com/moonsworth/lunar/MixinHelper2$Data10.java	MixinHelper2$Data10	com.fasterxml.jackson.databind.jdk14.JDK14Util$RecordAccessor	60.28	28.73	0	31	Class; Exception; Failed
src/main/java/com/moonsworth/lunar/MixinHelper2$Data12.java	MixinHelper2$Data12	com.fasterxml.jackson.databind.ser.std.StdKeySerializers$Default	37.72	17.19	0	21	Calendar; Class; Date
src/main/java/com/moonsworth/lunar/MixinHelper2$Data3.java	MixinHelper2$Data3	com.fasterxml.jackson.databind.EnumNamingStrategies$CamelCaseStrategy	34.94	11.46	0	15	CharSequence; Character; String
src/main/java/com/moonsworth/lunar/MixinHelper2$Data9.java	MixinHelper2$Data9	com.fasterxml.jackson.databind.jdk14.JDK14Util$CreatorLocator	40.84	15.28	0	21	Collections; DELEGATING; DISABLED
src/main/java/com/moonsworth/lunar/MixinHelper2.java	MixinHelper2	mchorse.emoticons.ClientProxy	16.61	4.48	0	11	Data4; Map; Object
src/main/java/com/moonsworth/lunar/MixinHelper2022.java	MixinHelper2022	com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder	234.03	143.67	5	83	'; ctors: ; , but also implicit accessor: ; AUTO; ArrayList; Boolean
src/main/java/com/moonsworth/lunar/MixinHelper204.java	MixinHelper204	com.fasterxml.jackson.databind.introspect.AnnotatedMethodCollector	62.65	21.38	0	36	Annotation; Class; Entry
src/main/java/com/moonsworth/lunar/MixinHelper205.java	MixinHelper205	com.fasterxml.jackson.databind.introspect.AnnotatedCreatorCollector	84.49	34.75	0	44	AnnotatedElement; Annotation; ArrayList
src/main/java/com/moonsworth/lunar/MixinHelper21.java	MixinHelper21	com.fasterxml.jackson.databind.deser.std.StdDeserializer	871.03	730.22	13	228	Attempted to unwrap '%s' value from an array (with `DeserializationFeature.UNWRAP_SINGLE_VALUE_ARRAYS`) but it contains more than one value; Floating-point value (; ACCEPT_EMPTY_ARRAY_AS_NULL_OBJECT; 
src/main/java/com/moonsworth/lunar/MixinHelper212.java	MixinHelper212	com.fasterxml.jackson.databind.deser.std.FactoryBasedEnumDeserializer	132.46	66.77	1	47	Input mismatch reading Enum %s: properties-based `@JsonCreator` (%s) expects JSON Object (JsonToken.START_OBJECT), got JsonToken.%s; ACCEPT_CASE_INSENSITIVE_PROPERTIES; Boolean; CharSequence
src/main/java/com/moonsworth/lunar/MixinHelper214.java	MixinHelper214	com.fasterxml.jackson.databind.deser.std.BaseNodeDeserializer	140.27	75.61	0	50	ArithmeticException; BIG_DECIMAL; BIG_INTEGER
src/main/java/com/moonsworth/lunar/MixinHelper2142.java	MixinHelper2142	org.openapitools.jackson.nullable.JsonNullableDeserializer	39.91	18.64	0	13	Boolean; Class; MixinHelper102_4
src/main/java/com/moonsworth/lunar/MixinHelper216.java	MixinHelper216	org.openapitools.jackson.nullable.JsonNullableDeserializer	32.72	12.14	0	11	Class; MixinHelper102_4; MixinHelper26
src/main/java/com/moonsworth/lunar/MixinHelper2172.java	MixinHelper2172	org.openapitools.jackson.nullable.JsonNullableDeserializer	64.53	24.67	0	21	Boolean; MixinHelper102_4; MixinHelper217
src/main/java/com/moonsworth/lunar/MixinHelper218.java	MixinHelper218	com.fasterxml.jackson.databind.deser.std.EnumSetDeserializer	89.83	35.26	1	36	 not Java Enum type; ACCEPT_SINGLE_VALUE_AS_ARRAY; Boolean; Collection
src/main/java/com/moonsworth/lunar/MixinHelper21_2.java	MixinHelper21_2	org.openapitools.jackson.nullable.JsonNullableDeserializer	20.13	9.65	0	9	Class; MixinHelper53; MixinHelper73_3
src/main/java/com/moonsworth/lunar/MixinHelper21_3.java	MixinHelper21_3	com.fasterxml.jackson.core.util.DefaultIndenter	32.61	13.54	1	12	line.separator; String; System; Throwable
src/main/java/com/moonsworth/lunar/MixinHelper21_4.java	MixinHelper21_4	com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector	222.39	137.99	2	93	AnnotationIntrospector returned PropertyNamingStrategy definition of type %s; expected type `PropertyNamingStrategy` or `Class<PropertyNamingStrategy>` instead; Problem with definition of ; ALLOW_EXPL
src/main/java/com/moonsworth/lunar/MixinHelper222_2.java	MixinHelper222_2	com.fasterxml.jackson.databind.deser.std.StdKeyDeserializers	61.76	28.63	0	30	Class; Constructor; Creator
src/main/java/com/moonsworth/lunar/MixinHelper2242.java	MixinHelper2242	com.fasterxml.jackson.databind.jsontype.impl.TypeIdResolverBase	35.59	20.03	1	10	Sub-class ; DatabindContext; IllegalStateException; MUST
src/main/java/com/moonsworth/lunar/MixinHelper22422.java	MixinHelper22422	com.fasterxml.jackson.databind.jsontype.impl.TypeNameIdResolver	54.38	24.09	0	34	ACCEPT_CASE_INSENSITIVE_VALUES; Class; Collection
src/main/java/com/moonsworth/lunar/MixinHelper22423.java	MixinHelper22423	com.fasterxml.jackson.databind.jsontype.impl.ClassNameIdResolver	66.24	39.65	3	21	class name used as type id; java.util.; CLASS; Class; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper22_3.java	MixinHelper22_3	com.fasterxml.jackson.databind.ext.Java7SupportImpl	24.64	12.23	0	12	Boolean; Class; ConstructorProperties
src/main/java/com/moonsworth/lunar/MixinHelper22_4.java	MixinHelper22_4	com.fasterxml.jackson.databind.deser.std.JsonLocationInstantiator	30.78	9.87	0	11	Number; Object; String
src/main/java/com/moonsworth/lunar/MixinHelper23.java	MixinHelper23	com.fasterxml.jackson.databind.introspect.AnnotatedClassResolver	32.20	8.21	0	23	Annotation; ArrayList; Class
src/main/java/com/moonsworth/lunar/MixinHelper24.java	MixinHelper24	com.fasterxml.jackson.databind.introspect.ObjectIdInfo	50.05	33.42	3	10	, alwaysAsId=; , generatorType=; Class; Object; ObjectIdInfo
src/main/java/com/moonsworth/lunar/MixinHelper262.java	MixinHelper262	com.fasterxml.jackson.databind.type.SimpleType	72.89	36.43	0	39	Cannot; Class; Collection
src/main/java/com/moonsworth/lunar/MixinHelper2622.java	MixinHelper2622	com.fasterxml.jackson.databind.type.ReferenceType	48.16	21.90	1	24	Missing referencedType; Cannot; Class; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper263.java	MixinHelper263	com.fasterxml.jackson.databind.type.ArrayType	39.97	16.26	0	25	Array; Cannot; Class
src/main/java/com/moonsworth/lunar/MixinHelper264.java	MixinHelper264	com.fasterxml.jackson.databind.type.CollectionLikeType	53.43	14.17	1	29	, contains ; Cannot; Class; Collection
src/main/java/com/moonsworth/lunar/MixinHelper265.java	MixinHelper265	org.openapitools.jackson.nullable.JsonNullableTypeModifier	16.45	4.45	0	6	Class; MixinHelper26; SerializableLoader_3
src/main/java/com/moonsworth/lunar/MixinHelper2652.java	MixinHelper2652	com.fasterxml.jackson.databind.type.ResolvedRecursiveType	34.29	14.23	0	19	Class; Deprecated; IllegalStateException
src/main/java/com/moonsworth/lunar/MixinHelper26_2.java	MixinHelper26_2	com.fasterxml.jackson.databind.type.TypeBase	67.52	34.14	1	33	Unrecognized primitive type: ; Arrays; Class; Collections
src/main/java/com/moonsworth/lunar/MixinHelper27$Data3.java	MixinHelper27$Data3	org.openapitools.jackson.nullable.JsonNullableDeserializer	11.43	4.82	0	4	MixinHelper53; com; lunar
src/main/java/com/moonsworth/lunar/MixinHelper27.java	MixinHelper27	com.fasterxml.jackson.databind.ObjectMapper	407.68	272.08	8	134	 (version: ;  for format ; AccessController; ArrayList; AtomicReference
src/main/java/com/moonsworth/lunar/MixinHelper27_3.java	MixinHelper27_3	org.openapitools.jackson.nullable.JsonNullableModule	13.18	4.82	0	5	SerializableImpl3; com; lunar
src/main/java/com/moonsworth/lunar/MixinHelper28.java	MixinHelper28	com.fasterxml.jackson.databind.ObjectReader	227.87	90.71	3	86	 for format ; Cannot use source of type ; AUTO_CLOSE_SOURCE; Cannot; Class
src/main/java/com/moonsworth/lunar/MixinHelper2_11.java	MixinHelper2_11	com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer	252.25	151.43	4	77	 entries, hash area of ;  slots -- suspect a DoS attack based on hash collisions. You can disable the check via `JsonFactory.Feature.FAIL_ON_SYMBOL_HASH_OVERFLOW`; Arrays; AtomicReference; CANONICALIZ
src/main/java/com/moonsworth/lunar/MixinHelper2_13.java	MixinHelper2_13	com.fasterxml.jackson.databind.jsontype.TypeSerializer	33.35	10.53	0	13	Class; Deprecated; METADATA_PROPERTY
src/main/java/com/moonsworth/lunar/MixinHelper2_15.java	MixinHelper2_15	com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal	18.64	6.56	0	8	Double; Infinity; Long
src/main/java/com/moonsworth/lunar/MixinHelper2_18.java	MixinHelper2_18	com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper	192.90	153.48	4	50	) detected; Internal error; BOM; ByteArrayInputStream; CANONICALIZE_FIELD_NAMES
src/main/java/com/moonsworth/lunar/MixinHelper2_25.java	MixinHelper2_25	com.fasterxml.jackson.databind.jsontype.impl.SubTypeValidator	974.96	936.39	8	225	com.mchange.v2.c3p0.; com.sun.rowset.JdbcRowSetImpl; AQjmsQueueConnectionFactory; AQjmsTopicConnectionFactory; AQjmsXAConnectionFactory
src/main/java/com/moonsworth/lunar/MixinHelper2_29.java	MixinHelper2_29	com.fasterxml.jackson.databind.deser.UnresolvedId	16.21	5.45	1	7	Object id [%s] (for %s) at %s; Class; Object; String
src/main/java/com/moonsworth/lunar/MixinHelper2_31.java	MixinHelper2_31	org.openapitools.jackson.nullable.JsonNullableTypeModifier	31.97	20.16	0	11	MixinHelper26; MixinHelper2_31; SerializableImpl2_5
src/main/java/com/moonsworth/lunar/MixinHelper2_33.java	MixinHelper2_33	com.fasterxml.jackson.databind.util.NativeImageUtil	64.69	33.09	0	26	Class; InvocationTargetException; System
src/main/java/com/moonsworth/lunar/MixinHelper2_6.java	MixinHelper2_6	com.fasterxml.jackson.core.io.BigIntegerParser	58.16	21.28	2	18	 [truncated]; , reason: ; BigInteger; NumberFormatException; String
src/main/java/com/moonsworth/lunar/MixinHelper3$Data11.java	MixinHelper3$Data11	com.fasterxml.jackson.databind.deser.std.NumberDeserializers$PrimitiveOrWrapperDeserializer	68.56	23.28	1	23	Cannot map `null` into type %s (set DeserializationConfig.DeserializationFeature.FAIL_ON_NULL_FOR_PRIMITIVES to 'false' to allow); ALWAYS_NULL; CONSTANT; Cannot
src/main/java/com/moonsworth/lunar/MixinHelper3$Data15.java	MixinHelper3$Data15	org.openapitools.jackson.nullable.JsonNullableDeserializer	21.63	6.80	0	7	Class; MixinHelper3_2; MixinHelper53
src/main/java/com/moonsworth/lunar/MixinHelper3$Data18.java	MixinHelper3$Data18	com.fasterxml.jackson.databind.ser.std.StdArraySerializers$CharArraySerializer	40.16	10.39	0	18	Deprecated; START_ARRAY; STRING
src/main/java/com/moonsworth/lunar/MixinHelper3$Data2.java	MixinHelper3$Data2	com.fasterxml.jackson.core.format.InputAccessor$Std	49.32	28.76	1	18	 bytes (max buffer size: ; EOFException; Failed; InputStream
src/main/java/com/moonsworth/lunar/MixinHelper3.java	MixinHelper3	com.fasterxml.jackson.databind.util.ObjectBuffer	56.15	14.73	2	23	 entries, got ; Should have gotten ; Array; Class; IllegalStateException
src/main/java/com/moonsworth/lunar/MixinHelper302.java	MixinHelper302	org.openapitools.jackson.nullable.JsonNullableModule	13.55	4.82	0	6	SerializableImpl3; com; java
src/main/java/com/moonsworth/lunar/MixinHelper304.java	MixinHelper304	com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector	235.97	150.96	2	96	Annotated type [; ] got repeated subtype name [; ALWAYS; Annotated; Annotation
src/main/java/com/moonsworth/lunar/MixinHelper31.java	MixinHelper31	com.fasterxml.jackson.databind.SerializationConfig	47.59	21.28	0	19	ALWAYS; Class; DateFormat
src/main/java/com/moonsworth/lunar/MixinHelper312$Extension.java	MixinHelper312$Extension	org.openapitools.jackson.nullable.JsonNullableModule	34.54	17.36	0	10	MixinHelper10_9; MixinHelper13_3; MixinHelper13_4
src/main/java/com/moonsworth/lunar/MixinHelper312.java	MixinHelper312	com.fasterxml.jackson.databind.module.SimpleModule	198.62	151.13	11	47	Cannot pass `null` as %s; SimpleModule-; AtomicInteger; Cannot; Class
src/main/java/com/moonsworth/lunar/MixinHelper3122$Data.java	MixinHelper3122$Data	com.fasterxml.jackson.databind.BeanProperty$Std	96.20	37.58	2	36	 should not get visited; Instances of ; Annotation; Class; Collections
src/main/java/com/moonsworth/lunar/MixinHelper313.java	MixinHelper313	com.fasterxml.jackson.databind.SequenceWriter	40.35	15.11	0	19	CLOSE_CLOSEABLE; Class; Closeable
src/main/java/com/moonsworth/lunar/MixinHelper32.java	MixinHelper32	com.fasterxml.jackson.databind.JsonNode	169.28	91.65	1	72	Node of type `%s` has no fields; ARRAY; BINARY; BOOLEAN
src/main/java/com/moonsworth/lunar/MixinHelper3222.java	MixinHelper3222	com.fasterxml.jackson.databind.node.ObjectNode	121.25	66.01	1	65	Property '; ArrayList; ArrayNode; Arrays
src/main/java/com/moonsworth/lunar/MixinHelper3223.java	MixinHelper3223	com.fasterxml.jackson.databind.node.ArrayNode	104.87	47.30	2	49	, array size ; Illegal index ; ARRAY; Array; ArrayList
src/main/java/com/moonsworth/lunar/MixinHelper3232.java	MixinHelper3232	com.fasterxml.jackson.databind.node.BooleanNode	34.97	14.20	0	14	BOOLEAN; Object; String
src/main/java/com/moonsworth/lunar/MixinHelper3234.java	MixinHelper3234	com.fasterxml.jackson.databind.node.TextNode	74.49	46.17	0	33	Base64; Deprecated; IllegalArgumentException
src/main/java/com/moonsworth/lunar/MixinHelper32364.java	MixinHelper32364	com.fasterxml.jackson.databind.node.DecimalNode	55.98	18.76	0	27	BIG_DECIMAL; BigDecimal; BigInteger
src/main/java/com/moonsworth/lunar/MixinHelper3238.java	MixinHelper3238	com.fasterxml.jackson.databind.node.MissingNode	28.61	11.63	0	14	MISSING; MissingNode; NOT_AVAILABLE
src/main/java/com/moonsworth/lunar/MixinHelper32_3.java	MixinHelper32_3	com.fasterxml.jackson.databind.node.BaseJsonNode	109.19	34.48	1	46	Node of type `%s` has no fields; ArrayNode; BigDecimal; BigInteger
src/main/java/com/moonsworth/lunar/MixinHelper32_5.java	MixinHelper32_5	com.fasterxml.jackson.databind.deser.std.StdValueInstantiator	101.91	63.52	4	35	 value failed: ; Instantiation of ; BigDecimal; BigInteger; Boolean
src/main/java/com/moonsworth/lunar/MixinHelper32_7.java	MixinHelper32_7	com.fasterxml.jackson.databind.jsontype.impl.TypeDeserializerBase	122.46	81.81	4	42	%s (for POJO property '%s'); ; base-type:; Class; ConcurrentHashMap; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper34$Data.java	MixinHelper34$Data	org.openapitools.jackson.nullable.JsonNullableDeserializer	11.43	3.29	0	4	MixinHelper53; com; lunar
src/main/java/com/moonsworth/lunar/MixinHelper34_2.java	MixinHelper34_2	org.openapitools.jackson.nullable.JsonNullableDeserializer	11.43	3.29	0	4	MixinHelper53; com; lunar
src/main/java/com/moonsworth/lunar/MixinHelper3_11.java	MixinHelper3_11	com.fasterxml.jackson.databind.module.SimpleAbstractTypeResolver	72.85	36.54	2	27	 since it is not abstract; Cannot add mapping from class ; Cannot; Class; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper3_12.java	MixinHelper3_12	com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer	57.85	31.12	0	26	BitSet; DeserializationFeature; FAIL_ON_MISSING_CREATOR_PROPERTIES
src/main/java/com/moonsworth/lunar/MixinHelper3_13.java	MixinHelper3_13	com.fasterxml.jackson.databind.ser.PropertyBuilder	141.21	87.50	4	43	 has no content; ' of default ; ALWAYS; Boolean; CAN_OVERRIDE_ACCESS_MODIFIERS
src/main/java/com/moonsworth/lunar/MixinHelper3_19.java	MixinHelper3_19	com.fasterxml.jackson.core.Base64Variants	77.85	60.54	3	19	MIME-NO-LINEFEEDS; MODIFIED-FOR-URL; ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789; Base64Variant; FOR
src/main/java/com/moonsworth/lunar/MixinHelper3_2.java	MixinHelper3_2	org.openapitools.jackson.nullable.JsonNullableDeserializer	41.12	10.98	0	15	Boolean; Class; MixinHelper26
src/main/java/com/moonsworth/lunar/MixinHelper3_21.java	MixinHelper3_21	com.fasterxml.jackson.core.io.NumberOutput	20.10	5.96	0	12	Double; Float; Integer
src/main/java/com/moonsworth/lunar/MixinHelper3_3.java	MixinHelper3_3	com.fasterxml.jackson.databind.deser.ValueInstantiator	92.34	43.82	1	38	no delegate creator specified; ACCEPT_EMPTY_STRING_AS_NULL_OBJECT; BigDecimal; BigInteger
src/main/java/com/moonsworth/lunar/MixinHelper3_4.java	MixinHelper3_4	com.fasterxml.jackson.databind.deser.std.NumberDeserializers	47.61	13.94	0	28	BigDecimal; BigInteger; Boolean
src/main/java/com/moonsworth/lunar/MixinHelper42.java	MixinHelper42	org.openapitools.jackson.nullable.JsonNullableSerializer	11.43	4.33	0	4	MixinHelper3122_2; com; lunar
src/main/java/com/moonsworth/lunar/MixinHelper422.java	MixinHelper422	org.openapitools.jackson.nullable.JsonNullableSerializer	11.43	4.33	0	4	MixinHelper3122_2; com; lunar
src/main/java/com/moonsworth/lunar/MixinHelper42_3.java	MixinHelper42_3	com.fasterxml.jackson.databind.DeserializationFeature	136.01	105.78	0	34	ACCEPT_EMPTY_ARRAY_AS_NULL_OBJECT; ACCEPT_EMPTY_STRING_AS_NULL_OBJECT; ACCEPT_FLOAT_AS_INT
src/main/java/com/moonsworth/lunar/MixinHelper43.java	MixinHelper43	com.fasterxml.jackson.databind.MapperFeature	178.31	138.98	0	45	ACCEPT_CASE_INSENSITIVE_ENUMS; ACCEPT_CASE_INSENSITIVE_PROPERTIES; ACCEPT_CASE_INSENSITIVE_VALUES
src/main/java/com/moonsworth/lunar/MixinHelper44.java	MixinHelper44	com.fasterxml.jackson.databind.SerializationFeature	131.53	106.76	0	33	CLOSE_CLOSEABLE; Deprecated; EAGER_SERIALIZER_FETCH
