package	old	new	evidence
com.moonsworth.lunar.genesis	MixinHelper32_5	UnicodeEscaper	Guava 29.0-jre com/google/common/escape/UnicodeEscaper (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper33$Data5	Multisets$ViewMultiset	Guava 29.0-jre com/google/common/collect/Multisets$ViewMultiset (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper332	ArrayBasedCharEscaper	Guava 29.0-jre com/google/common/escape/ArrayBasedCharEscaper (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper33_3	CharEscaper	Guava 29.0-jre com/google/common/escape/CharEscaper (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper34	Platform	Guava 29.0-jre com/google/common/util/concurrent/Platform (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper34$Data2	AbstractCatchingFuture$CatchingFuture	Guava 29.0-jre com/google/common/util/concurrent/AbstractCatchingFuture$CatchingFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper34$Data3	AbstractCatchingFuture$AsyncCatchingFuture	Guava 29.0-jre com/google/common/util/concurrent/AbstractCatchingFuture$AsyncCatchingFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper35$1	ChecksumHashFunction$1	Guava 29.0-jre com/google/common/hash/ChecksumHashFunction$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper35$Type$1	SortedLists$KeyPresentBehavior$1	Guava 29.0-jre com/google/common/collect/SortedLists$KeyPresentBehavior$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper35$Type$2	SortedLists$KeyPresentBehavior$2	Guava 29.0-jre com/google/common/collect/SortedLists$KeyPresentBehavior$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper35$Type$3	SortedLists$KeyPresentBehavior$3	Guava 29.0-jre com/google/common/collect/SortedLists$KeyPresentBehavior$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper35$Type$4	SortedLists$KeyPresentBehavior$4	Guava 29.0-jre com/google/common/collect/SortedLists$KeyPresentBehavior$4 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper35$Type$5	SortedLists$KeyPresentBehavior$5	Guava 29.0-jre com/google/common/collect/SortedLists$KeyPresentBehavior$5 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper35$Type2$1	SortedLists$KeyAbsentBehavior$1	Guava 29.0-jre com/google/common/collect/SortedLists$KeyAbsentBehavior$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper35$Type2$2	SortedLists$KeyAbsentBehavior$2	Guava 29.0-jre com/google/common/collect/SortedLists$KeyAbsentBehavior$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper35$Type2$3	SortedLists$KeyAbsentBehavior$3	Guava 29.0-jre com/google/common/collect/SortedLists$KeyAbsentBehavior$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper36$Data	AbstractTransformFuture$TransformFuture	Guava 29.0-jre com/google/common/util/concurrent/AbstractTransformFuture$TransformFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper36$Data2	AbstractTransformFuture$AsyncTransformFuture	Guava 29.0-jre com/google/common/util/concurrent/AbstractTransformFuture$AsyncTransformFuture (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper36_2	Hashing	Guava 29.0-jre com/google/common/collect/Hashing (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper37$Data13	Multimaps$CustomSortedSetMultimap	Guava 29.0-jre com/google/common/collect/Multimaps$CustomSortedSetMultimap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper37$Data2	Multimaps$CustomListMultimap	Guava 29.0-jre com/google/common/collect/Multimaps$CustomListMultimap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper37$Data9	Multimaps$Entries	Guava 29.0-jre com/google/common/collect/Multimaps$Entries (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper38	Uninterruptibles	Guava 29.0-jre com/google/common/util/concurrent/Uninterruptibles (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper39$Data2	Collections2$FilteredCollection	Guava 29.0-jre com/google/common/collect/Collections2$FilteredCollection (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper39$Data3	Collections2$OrderedPermutationIterator	Guava 29.0-jre com/google/common/collect/Collections2$OrderedPermutationIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper39$Data5	Collections2$TransformedCollection	Guava 29.0-jre com/google/common/collect/Collections2$TransformedCollection (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper39$Data6	Collections2$PermutationIterator	Guava 29.0-jre com/google/common/collect/Collections2$PermutationIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3_13	GraphConnections	Guava 29.0-jre com/google/common/graph/GraphConnections (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3_4	SubscriberExceptionHandler	Guava 29.0-jre com/google/common/eventbus/SubscriberExceptionHandler (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3_7	Escaper	Guava 29.0-jre com/google/common/escape/Escaper (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper3_8	LineBuffer	Guava 29.0-jre com/google/common/io/LineBuffer (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$1	Hashing$1	Guava 29.0-jre com/google/common/hash/Hashing$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$1_2	BaseEncoding$1	Guava 29.0-jre com/google/common/io/BaseEncoding$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$1_3	DoubleMath$1	Guava 29.0-jre com/google/common/math/DoubleMath$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$1_5	Escapers$1	Guava 29.0-jre com/google/common/escape/Escapers$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$2	Escapers$2	Guava 29.0-jre com/google/common/escape/Escapers$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$2_3	BaseEncoding$2	Guava 29.0-jre com/google/common/io/BaseEncoding$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$3	BaseEncoding$3	Guava 29.0-jre com/google/common/io/BaseEncoding$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$4	BaseEncoding$4	Guava 29.0-jre com/google/common/io/BaseEncoding$4 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data11	BaseEncoding$DecodingException	Guava 29.0-jre com/google/common/io/BaseEncoding$DecodingException (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data13	BaseEncoding$SeparatedBaseEncoding	Guava 29.0-jre com/google/common/io/BaseEncoding$SeparatedBaseEncoding (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data14	Bytes$ByteArrayAsList	Guava 29.0-jre com/google/common/primitives/Bytes$ByteArrayAsList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data15	Iterables$UnmodifiableIterable	Guava 29.0-jre com/google/common/collect/Iterables$UnmodifiableIterable (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data16	RateLimiter$SleepingStopwatch	Guava 29.0-jre com/google/common/util/concurrent/RateLimiter$SleepingStopwatch (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data17$Data	Dispatcher$LegacyAsyncDispatcher$EventWithSubscriber	Guava 29.0-jre com/google/common/eventbus/Dispatcher$LegacyAsyncDispatcher$EventWithSubscriber (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data18	Dispatcher$ImmediateDispatcher	Guava 29.0-jre com/google/common/eventbus/Dispatcher$ImmediateDispatcher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data19$Data	Dispatcher$PerThreadQueuedDispatcher$Event	Guava 29.0-jre com/google/common/eventbus/Dispatcher$PerThreadQueuedDispatcher$Event (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data20	InetAddresses$TeredoInfo	Guava 29.0-jre com/google/common/net/InetAddresses$TeredoInfo (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4$Data21	Escapers$Builder	Guava 29.0-jre com/google/common/escape/Escapers$Builder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper40$1	LittleEndianByteArray$1	Guava 29.0-jre com/google/common/hash/LittleEndianByteArray$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper40$Data	DiscreteDomain$IntegerDomain	Guava 29.0-jre com/google/common/collect/DiscreteDomain$IntegerDomain (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper40$Data2	DiscreteDomain$BigIntegerDomain	Guava 29.0-jre com/google/common/collect/DiscreteDomain$BigIntegerDomain (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper40$Data3	DiscreteDomain$LongDomain	Guava 29.0-jre com/google/common/collect/DiscreteDomain$LongDomain (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper41	CompactHashing	Guava 29.0-jre com/google/common/collect/CompactHashing (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper42$1	ComparisonChain$1	Guava 29.0-jre com/google/common/collect/ComparisonChain$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper42$1_2	MacHashFunction$1	Guava 29.0-jre com/google/common/hash/MacHashFunction$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper42$Data2	ComparisonChain$InactiveComparisonChain	Guava 29.0-jre com/google/common/collect/ComparisonChain$InactiveComparisonChain (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper42$Extension	AbstractCache$StatsCounter	Guava 29.0-jre com/google/common/cache/AbstractCache$StatsCounter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper422	AbstractLoadingCache	Guava 29.0-jre com/google/common/cache/AbstractLoadingCache (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4222	AbstractStreamingHasher	Guava 29.0-jre com/google/common/hash/AbstractStreamingHasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4223	AbstractByteHasher	Guava 29.0-jre com/google/common/hash/AbstractByteHasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper422_2	AbstractHasher	Guava 29.0-jre com/google/common/hash/AbstractHasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper42_4	AbstractCache	Guava 29.0-jre com/google/common/cache/AbstractCache (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper43$Data	MultimapBuilder$TreeSetSupplier	Guava 29.0-jre com/google/common/collect/MultimapBuilder$TreeSetSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper43$Data2	MultimapBuilder$EnumSetSupplier	Guava 29.0-jre com/google/common/collect/MultimapBuilder$EnumSetSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper43$Data3	MultimapBuilder$ArrayListSupplier	Guava 29.0-jre com/google/common/collect/MultimapBuilder$ArrayListSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper43$Data4	MultimapBuilder$HashSetSupplier	Guava 29.0-jre com/google/common/collect/MultimapBuilder$HashSetSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper43$Data6	MultimapBuilder$LinkedHashSetSupplier	Guava 29.0-jre com/google/common/collect/MultimapBuilder$LinkedHashSetSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper43$Data7	MultimapBuilder$SetMultimapBuilder	Guava 29.0-jre com/google/common/collect/MultimapBuilder$SetMultimapBuilder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper43$Data9	MultimapBuilder$SortedSetMultimapBuilder	Guava 29.0-jre com/google/common/collect/MultimapBuilder$SortedSetMultimapBuilder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper44$Extension	MapDifference$ValueDifference	Guava 29.0-jre com/google/common/collect/MapDifference$ValueDifference (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper45$Data3	ImmutableRangeSet$SerializedForm	Guava 29.0-jre com/google/common/collect/ImmutableRangeSet$SerializedForm (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper46$1	MessageDigestHashFunction$1	Guava 29.0-jre com/google/common/hash/MessageDigestHashFunction$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper46$Data	ImmutableEnumMap$EnumSerializedForm	Guava 29.0-jre com/google/common/collect/ImmutableEnumMap$EnumSerializedForm (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper47$1	ByteSink$1	Guava 29.0-jre com/google/common/io/ByteSink$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4_10	Cache	Guava 29.0-jre com/google/common/cache/Cache (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4_2	Verify	Guava 29.0-jre com/google/common/base/Verify (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper4_3	PrimitiveSink	Guava 29.0-jre com/google/common/hash/PrimitiveSink (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$1_2	Tables$1	Guava 29.0-jre com/google/common/collect/Tables$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$1_3	Platform$1	Guava 29.0-jre com/google/common/escape/Platform$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$1_5	CacheBuilder$1	Guava 29.0-jre com/google/common/cache/CacheBuilder$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$1_6	LinearTransformation$1	Guava 29.0-jre com/google/common/math/LinearTransformation$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$1_7	MediaType$1	Guava 29.0-jre com/google/common/net/MediaType$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$2_2	MediaType$2	Guava 29.0-jre com/google/common/net/MediaType$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$3	CacheBuilder$3	Guava 29.0-jre com/google/common/cache/CacheBuilder$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$Data13	Longs$AsciiDigits	Guava 29.0-jre com/google/common/primitives/Longs$AsciiDigits (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$Data14	Longs$LongArrayAsList	Guava 29.0-jre com/google/common/primitives/Longs$LongArrayAsList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$Data15	Longs$LongConverter	Guava 29.0-jre com/google/common/primitives/Longs$LongConverter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$Data16	Tables$ImmutableCell	Guava 29.0-jre com/google/common/collect/Tables$ImmutableCell (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$Data23	MediaType$Tokenizer	Guava 29.0-jre com/google/common/net/MediaType$Tokenizer (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$Data26	TypeResolver$TypeVariableKey	Guava 29.0-jre com/google/common/reflect/TypeResolver$TypeVariableKey (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$Data27	TypeResolver$WildcardCapturer	Guava 29.0-jre com/google/common/reflect/TypeResolver$WildcardCapturer (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5$Extension	ListenerCallQueue$Event	Guava 29.0-jre com/google/common/util/concurrent/ListenerCallQueue$Event (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper52	AbstractHashFunction	Guava 29.0-jre com/google/common/hash/AbstractHashFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper52$Data4	MapRetrievalCache$CacheEntry	Guava 29.0-jre com/google/common/graph/MapRetrievalCache$CacheEntry (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5210$Data	Murmur3_32HashFunction$Murmur3_32Hasher	Guava 29.0-jre com/google/common/hash/Murmur3_32HashFunction$Murmur3_32Hasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper522$1	Quantiles$1	Guava 29.0-jre com/google/common/math/Quantiles$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper522$Data	ChecksumHashFunction$ChecksumHasher	Guava 29.0-jre com/google/common/hash/ChecksumHashFunction$ChecksumHasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper523$1	ImmutableDoubleArray$1	Guava 29.0-jre com/google/common/primitives/ImmutableDoubleArray$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper523$Data	MessageDigestHashFunction$SerializedForm	Guava 29.0-jre com/google/common/hash/MessageDigestHashFunction$SerializedForm (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper523$Data2	MessageDigestHashFunction$MessageDigestHasher	Guava 29.0-jre com/google/common/hash/MessageDigestHashFunction$MessageDigestHasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper524$Data	AbstractNonStreamingHashFunction$ExposedByteArrayOutputStream	Guava 29.0-jre com/google/common/hash/AbstractNonStreamingHashFunction$ExposedByteArrayOutputStream (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5242	FarmHashFingerprint64	Guava 29.0-jre com/google/common/hash/FarmHashFingerprint64 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper525$Data	Murmur3_128HashFunction$Murmur3_128Hasher	Guava 29.0-jre com/google/common/hash/Murmur3_128HashFunction$Murmur3_128Hasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper526$Data	SipHashFunction$SipHasher	Guava 29.0-jre com/google/common/hash/SipHashFunction$SipHasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper527$Data	Crc32cHashFunction$Crc32cHasher	Guava 29.0-jre com/google/common/hash/Crc32cHashFunction$Crc32cHasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper528$1	ImmutableIntArray$1	Guava 29.0-jre com/google/common/primitives/ImmutableIntArray$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper528$Data	MacHashFunction$MacHasher	Guava 29.0-jre com/google/common/hash/MacHashFunction$MacHasher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper529	AbstractCompositeHashFunction	Guava 29.0-jre com/google/common/hash/AbstractCompositeHashFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper529$1	AbstractCompositeHashFunction$1	Guava 29.0-jre com/google/common/hash/AbstractCompositeHashFunction$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5_11	DoubleUtils	Guava 29.0-jre com/google/common/math/DoubleUtils (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5_3	Closeables	Guava 29.0-jre com/google/common/io/Closeables (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper5_8	HashFunction	Guava 29.0-jre com/google/common/hash/HashFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$1	Resources$1	Guava 29.0-jre com/google/common/io/Resources$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$1_2	Subscriber$1	Guava 29.0-jre com/google/common/eventbus/Subscriber$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$1_3	LongAddables$2	Guava 29.0-jre com/google/common/hash/LongAddables$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data19	Resources$UrlByteSource	Guava 29.0-jre com/google/common/io/Resources$UrlByteSource (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data20	Functions$ForMapWithDefault	Guava 29.0-jre com/google/common/base/Functions$ForMapWithDefault (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data21	Functions$ConstantFunction	Guava 29.0-jre com/google/common/base/Functions$ConstantFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data22	Functions$FunctionComposition	Guava 29.0-jre com/google/common/base/Functions$FunctionComposition (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data23	Functions$FunctionForMapNoDefault	Guava 29.0-jre com/google/common/base/Functions$FunctionForMapNoDefault (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data24	Functions$PredicateFunction	Guava 29.0-jre com/google/common/base/Functions$PredicateFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data25	Functions$SupplierFunction	Guava 29.0-jre com/google/common/base/Functions$SupplierFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data26	Booleans$BooleanArrayAsList	Guava 29.0-jre com/google/common/primitives/Booleans$BooleanArrayAsList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data27	Subscriber$SynchronizedSubscriber	Guava 29.0-jre com/google/common/eventbus/Subscriber$SynchronizedSubscriber (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data28	LongAddables$PureJavaLongAddable	Guava 29.0-jre com/google/common/hash/LongAddables$PureJavaLongAddable (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6$Data29	CharEscaperBuilder$CharArrayDecorator	Guava 29.0-jre com/google/common/escape/CharEscaperBuilder$CharArrayDecorator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper62	BaseGraph	Guava 29.0-jre com/google/common/graph/BaseGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper622	Graph	Guava 29.0-jre com/google/common/graph/Graph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6222	Network	Guava 29.0-jre com/google/common/graph/Network (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper623	AbstractBaseGraph	Guava 29.0-jre com/google/common/graph/AbstractBaseGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6232	AbstractGraph	Guava 29.0-jre com/google/common/graph/AbstractGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper62322	ForwardingGraph	Guava 29.0-jre com/google/common/graph/ForwardingGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper623222	StandardMutableGraph	Guava 29.0-jre com/google/common/graph/StandardMutableGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper623223$Data	ImmutableGraph$Builder	Guava 29.0-jre com/google/common/graph/ImmutableGraph$Builder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6233	AbstractValueGraph	Guava 29.0-jre com/google/common/graph/AbstractValueGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper62332	ForwardingValueGraph	Guava 29.0-jre com/google/common/graph/ForwardingValueGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper62333	StandardValueGraph	Guava 29.0-jre com/google/common/graph/StandardValueGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper623332$Data	ImmutableNetwork$Builder	Guava 29.0-jre com/google/common/graph/ImmutableNetwork$Builder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper623333	StandardMutableValueGraph	Guava 29.0-jre com/google/common/graph/StandardMutableValueGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper624	ValueGraph	Guava 29.0-jre com/google/common/graph/ValueGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6242	MutableValueGraph	Guava 29.0-jre com/google/common/graph/MutableValueGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper632	MutableNetwork	Guava 29.0-jre com/google/common/graph/MutableNetwork (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6332	ForwardingNetwork	Guava 29.0-jre com/google/common/graph/ForwardingNetwork (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6333	StandardNetwork	Guava 29.0-jre com/google/common/graph/StandardNetwork (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper63332	StandardMutableNetwork	Guava 29.0-jre com/google/common/graph/StandardMutableNetwork (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper63333$Data	ImmutableValueGraph$Builder	Guava 29.0-jre com/google/common/graph/ImmutableValueGraph$Builder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6_10	PairedStatsAccumulator	Guava 29.0-jre com/google/common/math/PairedStatsAccumulator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6_12	UrlEscapers	Guava 29.0-jre com/google/common/net/UrlEscapers (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6_2	Reflection	Guava 29.0-jre com/google/common/reflect/Reflection (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6_3	Queues	Guava 29.0-jre com/google/common/collect/Queues (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper6_7	PredecessorsFunction	Guava 29.0-jre com/google/common/graph/PredecessorsFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7$1_2	IntMath$1	Guava 29.0-jre com/google/common/math/IntMath$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7$1_3	ImmutableLongArray$1	Guava 29.0-jre com/google/common/primitives/ImmutableLongArray$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7$Data18	Chars$CharArrayAsList	Guava 29.0-jre com/google/common/primitives/Chars$CharArrayAsList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7$Data19	Serialization$FieldSetter	Guava 29.0-jre com/google/common/collect/Serialization$FieldSetter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper72	Objects	Guava 29.0-jre com/google/common/base/Objects (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7_11	RemovalListeners	Guava 29.0-jre com/google/common/cache/RemovalListeners (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7_12	Flushables	Guava 29.0-jre com/google/common/io/Flushables (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7_2	TypeVisitor	Guava 29.0-jre com/google/common/reflect/TypeVisitor (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7_4	GwtFuturesCatchingSpecialization	Guava 29.0-jre com/google/common/util/concurrent/GwtFuturesCatchingSpecialization (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7_5	InternetDomainName	Guava 29.0-jre com/google/common/net/InternetDomainName (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7_6	SubscriberExceptionContext	Guava 29.0-jre com/google/common/eventbus/SubscriberExceptionContext (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper7_7	Internal	Guava 29.0-jre com/google/common/util/concurrent/Internal (coverage matcher score 1.000)
